Customer_ID,Age_first,Purchase_Amount_mean,Purchase_Amount_std,Purchase_Amount_count,Rating_mean,Rating_Std,Purchase_Date_min,Purchase_Date_max,Preferred_Payment,Discount_Sensitivity,first_purchase,last_purchase,tenure_days,purchase_frequency,recency_days,total_spent,CLV
17245,44,209.8514125,,1,5.0,,2020-01-29 15:00:00,2020-01-29 15:00:00,Credit Card,0.0,2020-01-29 15:00:00,2020-01-29 15:00:00,1,30.0,2014,209.8514125,75546.5085
17253,64,27.18182502,,1,5.0,,2020-01-18 17:00:00,2020-01-18 17:00:00,PayPal,0.0,2020-01-18 17:00:00,2020-01-18 17:00:00,1,30.0,2024,27.18182502,9785.4570072
17266,57,405.8530667333334,62.53827890809022,3,3.3333333333333335,2.0816659994661326,2020-01-23 00:00:00,2020-03-03 20:00:00,Cash,0.0,2020-01-23 00:00:00,2020-03-03 20:00:00,40,2.25,1979,1217.5592002,10958.032801800002
17270,56,491.6430116,,1,3.0,,2020-01-01 00:00:00,2020-01-01 00:00:00,Cash,0.0,2020-01-01 00:00:00,2020-01-01 00:00:00,1,30.0,2042,491.6430116,176991.484176
17274,41,213.1638306,,1,1.0,,2020-02-27 05:00:00,2020-02-27 05:00:00,Bank Transfer,1.0,2020-02-27 05:00:00,2020-02-27 05:00:00,1,30.0,1985,213.1638306,76738.979016
17280,20,352.5234329,,1,2.0,,2020-01-08 08:00:00,2020-01-08 08:00:00,Cash,0.0,2020-01-08 08:00:00,2020-01-08 08:00:00,1,30.0,2035,352.5234329,126908.435844
17285,66,257.54550919999997,,1,5.0,,2020-03-20 15:00:00,2020-03-20 15:00:00,Cash,1.0,2020-03-20 15:00:00,2020-03-20 15:00:00,1,30.0,1963,257.54550919999997,92716.38331199999
17287,19,346.3223941,,1,2.0,,2020-02-28 01:00:00,2020-02-28 01:00:00,Credit Card,1.0,2020-02-28 01:00:00,2020-02-28 01:00:00,1,30.0,1984,346.3223941,124676.061876
17291,62,91.11229342,,1,2.0,,2020-02-28 18:00:00,2020-02-28 18:00:00,Credit Card,1.0,2020-02-28 18:00:00,2020-02-28 18:00:00,1,30.0,1983,91.11229342,32800.4256312
17294,55,347.8865614,,1,5.0,,2020-03-09 06:00:00,2020-03-09 06:00:00,PayPal,0.0,2020-03-09 06:00:00,2020-03-09 06:00:00,1,30.0,1974,347.8865614,125239.16210400002
17311,43,396.25161935,86.99906928734505,2,3.5,2.1213203435596424,2020-02-15 04:00:00,2020-03-19 13:00:00,Cash,0.5,2020-02-15 04:00:00,2020-03-19 13:00:00,33,1.8181818181818181,1964,792.5032387,8645.489876727272
17312,51,162.2679623,17.752207776788904,2,2.5,2.1213203435596424,2020-01-27 18:00:00,2020-02-27 21:00:00,Cash,0.0,2020-01-27 18:00:00,2020-02-27 21:00:00,31,1.9354838709677418,1984,324.5359246,3768.804285677419
17314,19,174.2593583,,1,3.0,,2020-02-29 19:00:00,2020-02-29 19:00:00,PayPal,0.0,2020-02-29 19:00:00,2020-02-29 19:00:00,1,30.0,1982,174.2593583,62733.368988
17326,43,21.31188547,,1,3.0,,2020-02-10 16:00:00,2020-02-10 16:00:00,Credit Card,1.0,2020-02-10 16:00:00,2020-02-10 16:00:00,1,30.0,2002,21.31188547,7672.2787692
17327,45,44.69920368,,1,5.0,,2020-03-22 01:00:00,2020-03-22 01:00:00,Credit Card,0.0,2020-03-22 01:00:00,2020-03-22 01:00:00,1,30.0,1961,44.69920368,16091.7133248
17330,43,438.4053145,,1,3.0,,2020-01-23 15:00:00,2020-01-23 15:00:00,Credit Card,0.0,2020-01-23 15:00:00,2020-01-23 15:00:00,1,30.0,2020,438.4053145,157825.91322
17339,32,257.54550919999997,,1,2.0,,2020-01-13 12:00:00,2020-01-13 12:00:00,Cash,0.0,2020-01-13 12:00:00,2020-01-13 12:00:00,1,30.0,2030,257.54550919999997,92716.38331199999
17343,28,469.6140541,,1,5.0,,2020-01-15 04:00:00,2020-01-15 04:00:00,Bank Transfer,1.0,2020-01-15 04:00:00,2020-01-15 04:00:00,1,30.0,2028,469.6140541,169061.05947599997
17350,18,427.4000363,,1,2.0,,2020-02-01 10:00:00,2020-02-01 10:00:00,Cash,0.0,2020-02-01 10:00:00,2020-02-01 10:00:00,1,30.0,2011,427.4000363,153864.01306800003
17351,47,452.4705317,,1,3.0,,2020-03-14 20:00:00,2020-03-14 20:00:00,Bank Transfer,0.0,2020-03-14 20:00:00,2020-03-14 20:00:00,1,30.0,1968,452.4705317,162889.391412
17357,36,451.9007751,,1,5.0,,2020-01-21 23:00:00,2020-01-21 23:00:00,Bank Transfer,0.0,2020-01-21 23:00:00,2020-01-21 23:00:00,1,30.0,2021,451.9007751,162684.279036
17368,47,146.9267869,,1,3.0,,2020-02-18 13:00:00,2020-02-18 13:00:00,Credit Card,0.0,2020-02-18 13:00:00,2020-02-18 13:00:00,1,30.0,1994,146.9267869,52893.643284
17385,42,93.57458522,,1,5.0,,2020-01-05 18:00:00,2020-01-05 18:00:00,Bank Transfer,0.0,2020-01-05 18:00:00,2020-01-05 18:00:00,1,30.0,2037,93.57458522,33686.8506792
17390,47,327.0038871,,1,3.0,,2020-01-19 08:00:00,2020-01-19 08:00:00,Cash,0.0,2020-01-19 08:00:00,2020-01-19 08:00:00,1,30.0,2024,327.0038871,117721.39935600001
17392,25,417.62895185,28.7499557222274,2,3.0,1.4142135623730951,2020-01-07 09:00:00,2020-01-08 16:00:00,Bank Transfer,0.0,2020-01-07 09:00:00,2020-01-08 16:00:00,1,60.0,2035,835.2579037,177693.85436904
17397,43,377.2680383,,1,3.0,,2020-03-23 12:00:00,2020-03-23 12:00:00,PayPal,0.0,2020-03-23 12:00:00,2020-03-23 12:00:00,1,30.0,1960,377.2680383,135816.49378800002
17400,27,218.0885402,139.40797744095426,2,3.0,2.8284271247461903,2020-01-11 03:00:00,2020-01-22 13:00:00,Bank Transfer,1.0,2020-01-11 03:00:00,2020-01-22 13:00:00,11,5.454545454545455,2021,436.1770804,14274.886267636364
17404,36,317.5337383,,1,4.0,,2020-01-18 06:00:00,2020-01-18 06:00:00,Cash,0.0,2020-01-18 06:00:00,2020-01-18 06:00:00,1,30.0,2025,317.5337383,114312.145788
17408,58,167.5166142,,1,5.0,,2020-01-06 09:00:00,2020-01-06 09:00:00,PayPal,0.0,2020-01-06 09:00:00,2020-01-06 09:00:00,1,30.0,2037,167.5166142,60305.981112
17409,22,309.1514504,,1,3.0,,2020-01-28 11:00:00,2020-01-28 11:00:00,PayPal,1.0,2020-01-28 11:00:00,2020-01-28 11:00:00,1,30.0,2015,309.1514504,111294.522144
17418,69,188.4590891,,1,2.0,,2020-01-28 12:00:00,2020-01-28 12:00:00,Bank Transfer,1.0,2020-01-28 12:00:00,2020-01-28 12:00:00,1,30.0,2015,188.4590891,67845.27207600001
17419,26,342.9028092,,1,5.0,,2020-01-24 23:00:00,2020-01-24 23:00:00,Bank Transfer,0.0,2020-01-24 23:00:00,2020-01-24 23:00:00,1,30.0,2018,342.9028092,123445.01131199999
17421,50,368.22602365,12.502510632361899,2,2.0,1.4142135623730951,2020-01-19 02:00:00,2020-03-22 08:00:00,PayPal,0.5,2020-01-19 02:00:00,2020-03-22 08:00:00,63,0.9523809523809523,1961,736.4520473,4208.297413142856
17424,49,475.4779546,,1,3.0,,2020-03-04 16:00:00,2020-03-04 16:00:00,Cash,0.0,2020-03-04 16:00:00,2020-03-04 16:00:00,1,30.0,1979,475.4779546,171172.06365599998
17426,64,476.6276785,,1,3.0,,2020-03-23 18:00:00,2020-03-23 18:00:00,Cash,0.0,2020-03-23 18:00:00,2020-03-23 18:00:00,1,30.0,1959,476.6276785,171585.96426
17437,48,15.0132464755,,1,3.0,,2020-03-03 04:00:00,2020-03-03 04:00:00,PayPal,0.0,2020-03-03 04:00:00,2020-03-03 04:00:00,1,30.0,1980,15.0132464755,5404.76873118
17449,37,105.6355614,,1,1.0,,2020-01-28 17:00:00,2020-01-28 17:00:00,PayPal,1.0,2020-01-28 17:00:00,2020-01-28 17:00:00,1,30.0,2014,105.6355614,38028.802104
17455,62,486.7589164,,1,5.0,,2020-01-14 18:00:00,2020-01-14 18:00:00,Bank Transfer,1.0,2020-01-14 18:00:00,2020-01-14 18:00:00,1,30.0,2028,486.7589164,175233.209904
17473,56,338.6250248,,1,2.0,,2020-03-14 17:00:00,2020-03-14 17:00:00,PayPal,0.0,2020-03-14 17:00:00,2020-03-14 17:00:00,1,30.0,1968,338.6250248,121905.00892800001
17479,19,257.54550919999997,,1,4.0,,2020-02-20 18:00:00,2020-02-20 18:00:00,Credit Card,1.0,2020-02-20 18:00:00,2020-02-20 18:00:00,1,30.0,1991,257.54550919999997,92716.38331199999
17483,55,66.92857976,,1,4.0,,2020-01-27 11:00:00,2020-01-27 11:00:00,Credit Card,0.0,2020-01-27 11:00:00,2020-01-27 11:00:00,1,30.0,2016,66.92857976,24094.2887136
17486,28,257.54550919999997,,1,3.0,,2020-02-26 19:00:00,2020-02-26 19:00:00,Credit Card,1.0,2020-02-26 19:00:00,2020-02-26 19:00:00,1,30.0,1985,257.54550919999997,92716.38331199999
17489,52,107.0710552,,1,2.0,,2020-02-05 23:00:00,2020-02-05 23:00:00,PayPal,0.0,2020-02-05 23:00:00,2020-02-05 23:00:00,1,30.0,2006,107.0710552,38545.579872
17490,27,354.4531751,,1,4.0,,2020-02-28 08:00:00,2020-02-28 08:00:00,Cash,0.0,2020-02-28 08:00:00,2020-02-28 08:00:00,1,30.0,1984,354.4531751,127603.143036
17491,43,431.8559365,,1,1.0,,2020-03-02 18:00:00,2020-03-02 18:00:00,Bank Transfer,0.0,2020-03-02 18:00:00,2020-03-02 18:00:00,1,30.0,1980,431.8559365,155468.13714
17494,48,115.0845324,,1,1.0,,2020-01-24 18:00:00,2020-01-24 18:00:00,Bank Transfer,0.0,2020-01-24 18:00:00,2020-01-24 18:00:00,1,30.0,2018,115.0845324,41430.431664
17509,60,140.6615341,,1,3.0,,2020-01-16 10:00:00,2020-01-16 10:00:00,Bank Transfer,0.0,2020-01-16 10:00:00,2020-01-16 10:00:00,1,30.0,2027,140.6615341,50638.152276
17511,43,104.4729323,,1,5.0,,2020-02-26 12:00:00,2020-02-26 12:00:00,Bank Transfer,0.0,2020-02-26 12:00:00,2020-02-26 12:00:00,1,30.0,1986,104.4729323,37610.255628
17513,35,310.1704761,,1,3.0,,2020-01-02 19:00:00,2020-01-02 19:00:00,Credit Card,0.0,2020-01-02 19:00:00,2020-01-02 19:00:00,1,30.0,2040,310.1704761,111661.37139599999
17519,23,396.7572201,,1,3.0,,2020-03-15 14:00:00,2020-03-15 14:00:00,Cash,1.0,2020-03-15 14:00:00,2020-03-15 14:00:00,1,30.0,1968,396.7572201,142832.59923599998
17526,57,431.6506284,,1,3.0,,2020-01-07 14:00:00,2020-01-07 14:00:00,Cash,1.0,2020-01-07 14:00:00,2020-01-07 14:00:00,1,30.0,2036,431.6506284,155394.226224
17543,59,67.75145325,,1,3.0,,2020-01-21 06:00:00,2020-01-21 06:00:00,Credit Card,1.0,2020-01-21 06:00:00,2020-01-21 06:00:00,1,30.0,2022,67.75145325,24390.52317
17546,22,164.2449556,,1,4.0,,2020-02-08 17:00:00,2020-02-08 17:00:00,Bank Transfer,0.0,2020-02-08 17:00:00,2020-02-08 17:00:00,1,30.0,2003,164.2449556,59128.184016
17554,36,19.75172703,,1,3.0,,2020-01-08 07:00:00,2020-01-08 07:00:00,Cash,0.0,2020-01-08 07:00:00,2020-01-08 07:00:00,1,30.0,2035,19.75172703,7110.621730800001
17555,68,493.594039914,,1,4.0,,2020-01-03 08:00:00,2020-01-03 08:00:00,Credit Card,1.0,2020-01-03 08:00:00,2020-01-03 08:00:00,1,30.0,2040,493.594039914,177693.85436904
17560,69,200.09938645,68.80558841248687,2,3.5,0.7071067811865476,2020-01-15 03:00:00,2020-01-17 20:00:00,Credit Card,0.5,2020-01-15 03:00:00,2020-01-17 20:00:00,2,30.0,2025,400.1987729,72035.77912199999
17561,33,364.5385557,79.54523686735939,2,4.0,0.0,2020-02-04 14:00:00,2020-03-01 13:00:00,Credit Card,0.0,2020-02-04 14:00:00,2020-03-01 13:00:00,25,2.4,1982,729.0771114,10498.71040416
17564,61,93.19839338,,1,1.0,,2020-02-24 21:00:00,2020-02-24 21:00:00,Cash,0.0,2020-02-24 21:00:00,2020-02-24 21:00:00,1,30.0,1987,93.19839338,33551.4216168
17570,38,435.6278036,,1,5.0,,2020-02-02 00:00:00,2020-02-02 00:00:00,PayPal,0.0,2020-02-02 00:00:00,2020-02-02 00:00:00,1,30.0,2010,435.6278036,156826.009296
17574,24,23.944122,,1,3.0,,2020-01-06 14:00:00,2020-01-06 14:00:00,PayPal,0.0,2020-01-06 14:00:00,2020-01-06 14:00:00,1,30.0,2037,23.944122,8619.88392
17575,21,91.21701754,,1,4.0,,2020-01-27 04:00:00,2020-01-27 04:00:00,Bank Transfer,0.0,2020-01-27 04:00:00,2020-01-27 04:00:00,1,30.0,2016,91.21701754,32838.126314400004
17576,35,98.93890119,,1,4.0,,2020-01-25 23:00:00,2020-01-25 23:00:00,Bank Transfer,0.0,2020-01-25 23:00:00,2020-01-25 23:00:00,1,30.0,2017,98.93890119,35618.004428399996
17577,54,474.8415173,,1,4.0,,2020-02-08 19:00:00,2020-02-08 19:00:00,Credit Card,1.0,2020-02-08 19:00:00,2020-02-08 19:00:00,1,30.0,2003,474.8415173,170942.946228
17587,34,479.5430744,,1,5.0,,2020-01-21 07:00:00,2020-01-21 07:00:00,PayPal,1.0,2020-01-21 07:00:00,2020-01-21 07:00:00,1,30.0,2022,479.5430744,172635.506784
17595,61,445.7593147,,1,1.0,,2020-03-15 01:00:00,2020-03-15 01:00:00,Credit Card,0.0,2020-03-15 01:00:00,2020-03-15 01:00:00,1,30.0,1968,445.7593147,160473.353292
17617,30,66.8661951,,1,1.0,,2020-02-21 05:00:00,2020-02-21 05:00:00,Cash,0.0,2020-02-21 05:00:00,2020-02-21 05:00:00,1,30.0,1991,66.8661951,24071.830235999998
17622,35,95.52748292,,1,3.0,,2020-03-22 00:00:00,2020-03-22 00:00:00,Cash,1.0,2020-03-22 00:00:00,2020-03-22 00:00:00,1,30.0,1961,95.52748292,34389.8938512
17629,32,239.9584682,,1,3.0,,2020-01-03 19:00:00,2020-01-03 19:00:00,Cash,1.0,2020-01-03 19:00:00,2020-01-03 19:00:00,1,30.0,2039,239.9584682,86385.048552
17641,35,115.80972,,1,3.0,,2020-02-04 07:00:00,2020-02-04 07:00:00,PayPal,1.0,2020-02-04 07:00:00,2020-02-04 07:00:00,1,30.0,2008,115.80972,41691.4992
17643,47,373.130663,163.46209211294016,2,3.5,2.1213203435596424,2020-02-15 23:00:00,2020-02-19 17:00:00,Cash,0.5,2020-02-15 23:00:00,2020-02-19 17:00:00,3,20.0,1992,746.261326,89551.35912000001
17648,27,420.2475998,,1,1.0,,2020-01-31 07:00:00,2020-01-31 07:00:00,Bank Transfer,0.0,2020-01-31 07:00:00,2020-01-31 07:00:00,1,30.0,2012,420.2475998,151289.135928
17651,46,327.8859992,,1,3.0,,2020-01-23 04:00:00,2020-01-23 04:00:00,Credit Card,0.0,2020-01-23 04:00:00,2020-01-23 04:00:00,1,30.0,2020,327.8859992,118038.95971200001
17657,20,126.4723926,,1,3.0,,2020-02-27 18:00:00,2020-02-27 18:00:00,Credit Card,1.0,2020-02-27 18:00:00,2020-02-27 18:00:00,1,30.0,1984,126.4723926,45530.061336000006
17667,51,213.6985415,,1,2.0,,2020-02-09 22:00:00,2020-02-09 22:00:00,Credit Card,0.0,2020-02-09 22:00:00,2020-02-09 22:00:00,1,30.0,2002,213.6985415,76931.47494
17668,52,257.54550919999997,,1,1.0,,2020-01-21 02:00:00,2020-01-21 02:00:00,Cash,1.0,2020-01-21 02:00:00,2020-01-21 02:00:00,1,30.0,2022,257.54550919999997,92716.38331199999
17673,49,350.3255673,,1,3.0,,2020-02-03 19:00:00,2020-02-03 19:00:00,Cash,0.0,2020-02-03 19:00:00,2020-02-03 19:00:00,1,30.0,2008,350.3255673,126117.20422799999
17674,64,114.8857036,,1,1.0,,2020-02-21 01:00:00,2020-02-21 01:00:00,Cash,1.0,2020-02-21 01:00:00,2020-02-21 01:00:00,1,30.0,1991,114.8857036,41358.853296
17679,49,193.39201659999998,89.363974835548,2,1.5,0.7071067811865476,2020-01-13 10:00:00,2020-02-20 07:00:00,Bank Transfer,0.0,2020-01-13 10:00:00,2020-02-20 07:00:00,37,1.6216216216216215,1992,386.78403319999995,3763.30410681081
17683,23,188.862399,,1,3.0,,2020-01-13 08:00:00,2020-01-13 08:00:00,PayPal,0.0,2020-01-13 08:00:00,2020-01-13 08:00:00,1,30.0,2030,188.862399,67990.46364
17686,30,298.9920044,,1,4.0,,2020-02-23 13:00:00,2020-02-23 13:00:00,Credit Card,0.0,2020-02-23 13:00:00,2020-02-23 13:00:00,1,30.0,1989,298.9920044,107637.121584
17687,68,188.0623149,,1,1.0,,2020-02-01 14:00:00,2020-02-01 14:00:00,Credit Card,0.0,2020-02-01 14:00:00,2020-02-01 14:00:00,1,30.0,2011,188.0623149,67702.433364
17693,32,257.54550919999997,,1,3.0,,2020-02-24 06:00:00,2020-02-24 06:00:00,Cash,1.0,2020-02-24 06:00:00,2020-02-24 06:00:00,1,30.0,1988,257.54550919999997,92716.38331199999
17694,54,410.5908838,,1,4.0,,2020-02-24 17:00:00,2020-02-24 17:00:00,Bank Transfer,0.0,2020-02-24 17:00:00,2020-02-24 17:00:00,1,30.0,1987,410.5908838,147812.718168
17705,35,205.0411553,,1,3.0,,2020-03-15 21:00:00,2020-03-15 21:00:00,Bank Transfer,1.0,2020-03-15 21:00:00,2020-03-15 21:00:00,1,30.0,1967,205.0411553,73814.815908
17714,23,445.0308763,,1,4.0,,2020-01-28 01:00:00,2020-01-28 01:00:00,PayPal,0.0,2020-01-28 01:00:00,2020-01-28 01:00:00,1,30.0,2015,445.0308763,160211.115468
17715,44,15.48765958,,1,1.0,,2020-02-20 21:00:00,2020-02-20 21:00:00,Credit Card,0.0,2020-02-20 21:00:00,2020-02-20 21:00:00,1,30.0,1991,15.48765958,5575.5574488
17721,45,257.54550919999997,,1,1.0,,2020-01-06 03:00:00,2020-01-06 03:00:00,Cash,1.0,2020-01-06 03:00:00,2020-01-06 03:00:00,1,30.0,2037,257.54550919999997,92716.38331199999
17723,47,61.23168449,,1,5.0,,2020-01-20 10:00:00,2020-01-20 10:00:00,Credit Card,0.0,2020-01-20 10:00:00,2020-01-20 10:00:00,1,30.0,2023,61.23168449,22043.4064164
17725,43,456.2683882,,1,4.0,,2020-03-05 21:00:00,2020-03-05 21:00:00,Credit Card,0.0,2020-03-05 21:00:00,2020-03-05 21:00:00,1,30.0,1977,456.2683882,164256.619752
17730,50,192.4763264,,1,3.0,,2020-01-31 13:00:00,2020-01-31 13:00:00,Bank Transfer,0.0,2020-01-31 13:00:00,2020-01-31 13:00:00,1,30.0,2012,192.4763264,69291.47750400001
17734,40,166.6128815,,1,3.0,,2020-01-02 10:00:00,2020-01-02 10:00:00,PayPal,0.0,2020-01-02 10:00:00,2020-01-02 10:00:00,1,30.0,2041,166.6128815,59980.63733999999
17761,54,487.6875414,,1,3.0,,2020-03-17 03:00:00,2020-03-17 03:00:00,Credit Card,0.0,2020-03-17 03:00:00,2020-03-17 03:00:00,1,30.0,1966,487.6875414,175567.514904
17776,35,336.949966,,1,4.0,,2020-02-16 09:00:00,2020-02-16 09:00:00,PayPal,1.0,2020-02-16 09:00:00,2020-02-16 09:00:00,1,30.0,1996,336.949966,121301.98776
17777,65,245.3159896,,1,4.0,,2020-01-09 09:00:00,2020-01-09 09:00:00,Cash,0.0,2020-01-09 09:00:00,2020-01-09 09:00:00,1,30.0,2034,245.3159896,88313.756256
17783,25,257.54550919999997,,1,1.0,,2020-02-11 13:00:00,2020-02-11 13:00:00,Bank Transfer,1.0,2020-02-11 13:00:00,2020-02-11 13:00:00,1,30.0,2001,257.54550919999997,92716.38331199999
17790,44,32.31957642,,1,2.0,,2020-02-11 15:00:00,2020-02-11 15:00:00,Bank Transfer,1.0,2020-02-11 15:00:00,2020-02-11 15:00:00,1,30.0,2001,32.31957642,11635.047511199999
17804,19,480.5236393,,1,4.0,,2020-02-09 02:00:00,2020-02-09 02:00:00,Bank Transfer,1.0,2020-02-09 02:00:00,2020-02-09 02:00:00,1,30.0,2003,480.5236393,172988.51014800003
17805,42,34.22924397,,1,4.0,,2020-01-18 02:00:00,2020-01-18 02:00:00,Cash,0.0,2020-01-18 02:00:00,2020-01-18 02:00:00,1,30.0,2025,34.22924397,12322.5278292
17806,32,308.9875024,,1,4.0,,2020-01-14 22:00:00,2020-01-14 22:00:00,Bank Transfer,0.0,2020-01-14 22:00:00,2020-01-14 22:00:00,1,30.0,2028,308.9875024,111235.50086399999
17813,32,343.1200123,,1,3.0,,2020-03-03 16:00:00,2020-03-03 16:00:00,PayPal,1.0,2020-03-03 16:00:00,2020-03-03 16:00:00,1,30.0,1980,343.1200123,123523.204428
17827,45,119.7096443,,1,5.0,,2020-02-27 00:00:00,2020-02-27 00:00:00,Bank Transfer,1.0,2020-02-27 00:00:00,2020-02-27 00:00:00,1,30.0,1985,119.7096443,43095.471948
17830,29,463.1262632,,1,4.0,,2020-02-01 09:00:00,2020-02-01 09:00:00,Bank Transfer,0.0,2020-02-01 09:00:00,2020-02-01 09:00:00,1,30.0,2011,463.1262632,166725.454752
17832,60,269.7433635,,1,3.0,,2020-02-26 05:00:00,2020-02-26 05:00:00,Bank Transfer,0.0,2020-02-26 05:00:00,2020-02-26 05:00:00,1,30.0,1986,269.7433635,97107.61086
17833,60,161.6889826,,1,3.0,,2020-03-07 18:00:00,2020-03-07 18:00:00,Cash,0.0,2020-03-07 18:00:00,2020-03-07 18:00:00,1,30.0,1975,161.6889826,58208.033736
17843,56,185.2812148,,1,4.0,,2020-03-22 23:00:00,2020-03-22 23:00:00,Cash,0.0,2020-03-22 23:00:00,2020-03-22 23:00:00,1,30.0,1960,185.2812148,66701.237328
17848,60,284.5861315,,1,3.0,,2020-03-16 14:00:00,2020-03-16 14:00:00,Bank Transfer,0.0,2020-03-16 14:00:00,2020-03-16 14:00:00,1,30.0,1967,284.5861315,102451.00734000001
17849,46,128.1913196,,1,3.0,,2020-01-02 00:00:00,2020-01-02 00:00:00,Cash,0.0,2020-01-02 00:00:00,2020-01-02 00:00:00,1,30.0,2041,128.1913196,46148.875056000004
17858,46,265.4211994,,1,5.0,,2020-01-06 06:00:00,2020-01-06 06:00:00,PayPal,0.0,2020-01-06 06:00:00,2020-01-06 06:00:00,1,30.0,2037,265.4211994,95551.631784
17860,66,378.4193597,,1,2.0,,2020-01-23 09:00:00,2020-01-23 09:00:00,Credit Card,0.0,2020-01-23 09:00:00,2020-01-23 09:00:00,1,30.0,2020,378.4193597,136230.96949199997
17863,33,403.12152,,1,5.0,,2020-02-10 19:00:00,2020-02-10 19:00:00,Cash,1.0,2020-02-10 19:00:00,2020-02-10 19:00:00,1,30.0,2001,403.12152,145123.74719999998
17867,59,111.0116185,,1,4.0,,2020-03-09 08:00:00,2020-03-09 08:00:00,Bank Transfer,1.0,2020-03-09 08:00:00,2020-03-09 08:00:00,1,30.0,1974,111.0116185,39964.18266
17869,43,316.2120102,,1,2.0,,2020-01-03 22:00:00,2020-01-03 22:00:00,Credit Card,0.0,2020-01-03 22:00:00,2020-01-03 22:00:00,1,30.0,2039,316.2120102,113836.323672
17878,18,155.1653191,,1,1.0,,2020-02-26 22:00:00,2020-02-26 22:00:00,PayPal,0.0,2020-02-26 22:00:00,2020-02-26 22:00:00,1,30.0,1985,155.1653191,55859.514876
17891,49,128.7396078,,1,1.0,,2020-01-27 21:00:00,2020-01-27 21:00:00,Bank Transfer,1.0,2020-01-27 21:00:00,2020-01-27 21:00:00,1,30.0,2015,128.7396078,46346.258808
17892,26,394.1233868,,1,5.0,,2020-01-04 00:00:00,2020-01-04 00:00:00,Bank Transfer,0.0,2020-01-04 00:00:00,2020-01-04 00:00:00,1,30.0,2039,394.1233868,141884.419248
17901,30,256.1773688,,1,5.0,,2020-01-30 11:00:00,2020-01-30 11:00:00,Cash,0.0,2020-01-30 11:00:00,2020-01-30 11:00:00,1,30.0,2013,256.1773688,92223.85276800001
17904,31,131.8589866,,1,3.0,,2020-03-11 09:00:00,2020-03-11 09:00:00,PayPal,0.0,2020-03-11 09:00:00,2020-03-11 09:00:00,1,30.0,1972,131.8589866,47469.235176
17906,66,25.73868047,,1,3.0,,2020-02-27 23:00:00,2020-02-27 23:00:00,Cash,0.0,2020-02-27 23:00:00,2020-02-27 23:00:00,1,30.0,1984,25.73868047,9265.9249692
17916,50,430.3964532,,1,4.0,,2020-01-04 02:00:00,2020-01-04 02:00:00,Cash,0.0,2020-01-04 02:00:00,2020-01-04 02:00:00,1,30.0,2039,430.3964532,154942.723152
17939,43,183.2389386,,1,2.0,,2020-01-29 21:00:00,2020-01-29 21:00:00,Credit Card,0.0,2020-01-29 21:00:00,2020-01-29 21:00:00,1,30.0,2013,183.2389386,65966.017896
17941,32,220.5752367,,1,1.0,,2020-02-01 01:00:00,2020-02-01 01:00:00,Cash,1.0,2020-02-01 01:00:00,2020-02-01 01:00:00,1,30.0,2011,220.5752367,79407.085212
17943,64,329.1467496,,1,2.0,,2020-02-04 21:00:00,2020-02-04 21:00:00,PayPal,0.0,2020-02-04 21:00:00,2020-02-04 21:00:00,1,30.0,2007,329.1467496,118492.829856
17956,57,152.8726171,,1,2.0,,2020-02-02 01:00:00,2020-02-02 01:00:00,PayPal,1.0,2020-02-02 01:00:00,2020-02-02 01:00:00,1,30.0,2010,152.8726171,55034.14215600001
17970,53,297.7843911,180.36656316348618,3,3.0,2.0,2020-02-13 05:00:00,2020-02-21 16:00:00,Cash,0.6666666666666666,2020-02-13 05:00:00,2020-02-21 16:00:00,8,11.25,1991,893.3531733,40200.8927985
17973,61,439.5365864,,1,1.0,,2020-02-13 09:00:00,2020-02-13 09:00:00,PayPal,0.0,2020-02-13 09:00:00,2020-02-13 09:00:00,1,30.0,1999,439.5365864,158233.171104
17979,43,222.908261895,215.25289949785548,2,3.0,0.0,2020-03-09 21:00:00,2020-03-23 16:00:00,Cash,0.5,2020-03-09 21:00:00,2020-03-23 16:00:00,13,4.615384615384615,1960,445.81652379,12345.688351107692
17980,67,380.1923819,,1,5.0,,2020-02-24 11:00:00,2020-02-24 11:00:00,Credit Card,0.0,2020-02-24 11:00:00,2020-02-24 11:00:00,1,30.0,1988,380.1923819,136869.257484
17982,53,78.73965627,,1,1.0,,2020-02-22 09:00:00,2020-02-22 09:00:00,Credit Card,1.0,2020-02-22 09:00:00,2020-02-22 09:00:00,1,30.0,1990,78.73965627,28346.2762572
17984,60,349.3805873,,1,5.0,,2020-02-07 18:00:00,2020-02-07 18:00:00,PayPal,0.0,2020-02-07 18:00:00,2020-02-07 18:00:00,1,30.0,2004,349.3805873,125777.011428
17987,29,257.54550919999997,,1,2.0,,2020-01-17 04:00:00,2020-01-17 04:00:00,PayPal,0.0,2020-01-17 04:00:00,2020-01-17 04:00:00,1,30.0,2026,257.54550919999997,92716.38331199999
17989,43,29.33145693,,1,3.0,,2020-01-03 12:00:00,2020-01-03 12:00:00,Cash,0.0,2020-01-03 12:00:00,2020-01-03 12:00:00,1,30.0,2040,29.33145693,10559.324494800001
17992,67,308.7550401,198.25350828168104,2,3.5,2.1213203435596424,2020-01-15 16:00:00,2020-02-19 08:00:00,Credit Card,0.0,2020-01-15 16:00:00,2020-02-19 08:00:00,34,1.7647058823529411,1993,617.5100802,6538.342025647058
